missing_rate,method_name,scene_id,RMSE_all,RMSE_missing,SAM_all,SAM_missing,NMSE_dB_all,fit_time_sec
0.3,tucker_polycal_p2,5,0.010780541226267815,0.010831816121935844,28.016830021181573,21.669631057749015,-23.540323487515153,210.15610409993678
0.3,tucker_polycal_p2,6,0.05456556752324104,0.05484924465417862,8.733435900372502,8.48688557914711,-12.42432009605259,208.11094629997388
0.3,tucker_polycal_p2,7,0.008195074275135994,0.008297096937894821,16.693112978873355,15.690027255031938,-21.75645793509403,222.00321280001663
0.3,tucker_polycal_p2,8,0.010015557520091534,0.010117322206497192,9.308426917516673,8.55330904400505,-23.617552998760004,210.0991803999059
0.3,tucker_polycal_p2,9,0.01154438778758049,0.011611782014369965,2.063335019888114,1.9240461142819831,-29.387134324213328,212.95031669992022
0.3,tucker_polycal_p2,10,0.019473018124699593,0.019588826224207878,13.001205565673422,12.424409717160376,-17.220854515374977,208.16693730000407
0.3,tucker_polycal_p2,11,0.018511829897761345,0.018696030601859093,10.953881934698279,10.00370829137022,-16.208415796649536,212.26189119997434
0.3,tucker_polycal_p2,12,0.007914295420050621,0.007994158193469048,5.687506703247564,5.620019215362503,-25.65399611228195,214.2974692999851
0.3,tucker_polycal_p2,13,0.013479437679052353,0.013605819083750248,12.69326260015325,12.067920820595887,-21.202707433038572,223.20139660011046
0.3,tucker_polycal_p2,14,0.011427979916334152,0.011534580029547215,8.608111330625299,8.138952767436471,-21.93751188042592,215.36207390017807
0.3,tucker_polycal_p2,15,0.011148951016366482,0.011352073401212692,7.7524123049817515,7.172103203629821,-18.099424161349468,215.5754811000079
0.3,tucker_polycal_p3,1,0.014123857952654362,0.014207175932824612,9.000573817127988,7.968247982431137,-23.545005830864906,198.55741330003366
0.3,tucker_polycal_p3,2,0.07286684215068817,0.07333892583847046,22.65386457541749,20.32382880685339,-9.320228850727107,198.7473388002254
0.3,tucker_polycal_p3,3,0.031202562153339386,0.03129935637116432,11.238282588759985,10.19713815050061,-12.764295818681182,196.4217923998367
0.3,tucker_polycal_p3,4,0.026874752715229988,0.027100995182991028,14.952230699604527,13.612705131072762,-20.808014190751692,199.73809869983234
0.3,tucker_polycal_p3,5,0.010742541402578354,0.010793758556246758,27.832849410323128,21.428000097544803,-23.570994080990957,210.18522149976343
0.3,tucker_polycal_p3,6,0.05429043620824814,0.05457646772265434,8.551458062664427,8.226198612935834,-12.468227503911653,208.23484449996613
0.3,tucker_polycal_p3,7,0.008192509412765503,0.008295624516904354,16.54289601534372,15.43404956490051,-21.759176450243146,222.06249760021456
0.3,tucker_polycal_p3,8,0.009999459609389305,0.010100722312927246,9.134776449949399,8.291138700321891,-23.631524904780687,210.11472339998
0.3,tucker_polycal_p3,9,0.011542011983692646,0.011609301902353764,2.0606251483174205,1.920522039755646,-29.388922039574503,213.03589639998972
0.3,tucker_polycal_p3,10,0.019365157932043076,0.0194789357483387,12.687660935583093,11.902827821513483,-17.26909887751612,208.1955297999084
0.3,tucker_polycal_p3,11,0.018504077568650246,0.018687153235077858,10.968123588932453,9.96171698119977,-16.21205454461454,212.28594439988956
0.3,tucker_polycal_p3,12,0.007909093052148819,0.007988601922988892,5.683281802108502,5.590969698810909,-25.659707361725236,214.3038136998657
0.3,tucker_polycal_p3,13,0.013449047692120075,0.013574352487921715,12.560774000154602,11.774445624492438,-21.222312797870156,223.2401959002018
0.3,tucker_polycal_p3,14,0.011413547210395336,0.011520801112055779,8.571796459348224,8.03370305729058,-21.948488251468824,215.38942920020781
0.3,tucker_polycal_p3,15,0.011100078001618385,0.011298528872430325,7.7637399857828715,6.975559063159652,-18.13758390030974,215.59807549999095
